Datum,DAX_Kurs_USD
,DAX
2019-08-30,21.85576629638672
2019-09-03,21.544658660888672
2019-09-04,21.795103073120117
2019-09-05,22.18334197998047
2019-09-06,22.18334197998047
2019-09-09,22.189409255981445
2019-09-10,22.189409255981445
2019-09-11,22.341064453125
2019-09-12,22.63224220275879
2019-09-13,22.77436637878418
2019-09-16,22.564647674560547
2019-09-17,22.521318435668945
2019-09-18,22.531719207763672
2019-09-19,22.566381454467773
2019-09-20,22.566381454467773
2019-09-23,22.25093650817871
2019-09-24,22.3150634765625
2019-09-25,22.037752151489258
2019-09-26,22.21973991394043
2019-09-27,22.206741333007812
2019-09-30,22.193740844726562
2019-10-01,22.303800582885742
2019-10-02,21.569786071777344
2019-10-03,21.838438034057617
2019-10-04,21.608783721923828
2019-10-07,21.76043701171875
2019-10-08,21.630447387695312
2019-10-09,21.845365524291992
2019-10-10,22.017820358276367
2019-10-11,22.61838150024414
2019-10-14,22.742300033569336
2019-10-15,22.947689056396484
2019-10-16,23.051677703857422
2019-10-17,23.308195114135742
2019-10-18,23.268333435058594
2019-10-21,23.493648529052734
2019-10-22,23.24233627319336
2019-10-23,23.517913818359375
2019-10-24,23.51097869873047
2019-10-25,23.51097869873047
2019-10-28,23.70076560974121
2019-10-29,23.623640060424805
2019-10-30,23.701635360717773
2019-10-31,23.701635360717773
2019-11-01,23.952951431274414
2019-11-04,24.01881217956543
2019-11-05,24.046541213989258
2019-11-06,24.098541259765625
2019-11-07,24.230260848999023
2019-11-08,24.10026741027832
2019-11-11,23.883621215820312
2019-11-12,24.048276901245117
2019-11-13,24.03094482421875
2019-11-14,23.965946197509766
2019-11-15,24.145334243774414
2019-11-18,24.09593963623047
2019-11-19,24.14360237121582
2019-11-20,23.987611770629883
2019-11-21,23.991947174072266
2019-11-22,23.965946197509766
2019-11-25,23.99627685546875
2019-11-26,24.048276901245117
2019-11-27,24.074270248413086
2019-11-29,24.004945755004883
2019-12-02,23.679967880249023
2019-12-03,23.796958923339844
2019-12-04,23.99627685546875
2019-12-05,23.926952362060547
2019-12-06,23.99627685546875
2019-12-09,23.87322235107422
2019-12-10,23.861955642700195
2019-12-11,24.05694007873535
2019-12-12,24.290922164916992
2019-12-13,24.455577850341797
2019-12-16,24.594236373901367
2019-12-17,24.43391227722168
2019-12-18,24.25625991821289
2019-12-19,24.121938705444336
2019-12-20,24.225929260253906
2019-12-23,24.25625991821289
2019-12-24,24.25625991821289
2019-12-26,24.312593460083008
2019-12-27,24.386247634887695
2019-12-30,24.007505416870117
2019-12-31,24.356786727905273
2020-01-02,24.70086097717285
2020-01-03,24.25884437561035
2020-01-06,24.271846771240234
2020-01-07,24.2285099029541
2020-01-08,24.492856979370117
2020-01-09,24.657529830932617
2020-01-10,24.70086097717285
2020-01-13,24.657529830932617
2020-01-14,24.57952308654785
2020-01-15,24.59685516357422
2020-01-16,24.66619300842285
2020-01-17,24.54485511779785
2020-01-21,24.68352699279785
2020-01-22,24.6705265045166
2020-01-23,24.5058536529541
2020-01-24,24.53618812561035
2020-01-27,24.012704849243164
2020-01-28,24.16351318359375
2020-01-29,24.141841888427734
2020-01-30,24.011838912963867
2020-01-31,23.487485885620117
2020-02-03,23.7344970703125
2020-02-04,24.111509323120117
2020-02-05,24.414854049682617
2020-02-06,24.477258682250977
2020-02-07,24.224180221557617
2020-02-10,24.245845794677734
2020-02-11,24.488521575927734
2020-02-12,24.6618595123291
2020-02-13,24.5058536529541
2020-02-14,24.497188568115234
2020-02-18,24.319515228271484
2020-02-19,24.475521087646484
2020-02-20,24.215513229370117
2020-02-21,24.198179244995117
2020-02-24,23.240478515625
2020-02-25,22.66412353515625
2020-02-26,22.681461334228516
2020-02-27,21.849428176879883
2020-02-28,21.62409210205078
2020-03-02,21.97943115234375
2020-03-03,21.746292114257812
2020-03-04,22.29144287109375
2020-03-05,21.796560287475586
2020-03-06,21.5070858001709
2020-03-09,19.665353775024414
2020-03-10,20.1897029876709
2020-03-11,19.214670181274414
2020-03-12,17.039260864257812
2020-03-13,17.593950271606445
2020-03-16,15.85189151763916
2020-03-17,16.28870391845703
2020-03-18,15.067524909973145
2020-03-19,15.262531280517578
2020-03-20,15.284200668334961
2020-03-23,15.604878425598145
2020-03-24,17.111194610595703
2020-03-25,17.68061637878418
2020-03-26,18.216238021850586
2020-03-27,17.76728630065918
2020-03-30,17.87562370300293
2020-03-31,17.849620819091797
2020-04-01,16.988128662109375
2020-04-02,17.131999969482422
2020-04-03,16.98465919494629
2020-04-06,18.151233673095703
2020-04-07,18.451976776123047
2020-04-08,18.65565299987793
2020-04-09,19.25193977355957
2020-04-13,18.835926055908203
2020-04-14,19.442609786987305
2020-04-15,18.599313735961914
2020-04-16,18.451112747192383
2020-04-17,19.208602905273438
2020-04-20,18.967662811279297
2020-04-21,18.472780227661133
2020-04-22,18.659114837646484
2020-04-23,18.47450828552246
2020-04-24,18.568115234375
2020-04-27,19.126266479492188
2020-04-28,19.225074768066406
2020-04-29,19.890697479248047
2020-04-30,19.700021743774414
2020-05-01,19.154003143310547
2020-05-04,19.14533805847168
2020-05-05,19.128002166748047
2020-05-06,18.855859756469727
2020-05-07,19.106334686279297
2020-05-08,19.559614181518555
2020-05-11,19.3741455078125
2020-05-12,19.150535583496094
2020-05-13,18.658252716064453
2020-05-14,18.540380477905273
2020-05-15,18.555980682373047
2020-05-18,20.02936363220215
2020-05-19,19.84735870361328
2020-05-20,20.215707778930664
2020-05-21,19.92449378967285
2020-05-22,19.975629806518555
2020-05-26,20.694990158081055
2020-05-27,21.195072174072266
2020-05-28,21.364946365356445
2020-05-29,21.344148635864258
2020-06-01,21.923099517822266
2020-06-02,22.20130729675293
2020-06-03,23.15814208984375
2020-06-04,23.15814208984375
2020-06-05,23.678159713745117
2020-06-08,23.955503463745117
2020-06-09,23.539491653442383
2020-06-10,23.4658203125
2020-06-11,21.944766998291016
2020-06-12,22.16143798828125
2020-06-15,22.465652465820312
2020-06-16,22.889467239379883
2020-06-17,22.7291259765625
2020-06-18,22.622522354125977
2020-06-19,22.417116165161133
2020-06-22,22.742124557495117
2020-06-23,23.127805709838867
2020-06-24,22.508115768432617
2020-06-25,22.906797409057617
2020-06-26,22.2784423828125
2020-06-29,22.64051628112793
2020-06-30,22.86758041381836
2020-07-01,22.745718002319336
2020-07-02,23.219131469726562
2020-07-06,23.653091430664062
2020-07-07,23.28225326538086
2020-07-08,23.341869354248047
2020-07-09,23.328718185424805
2020-07-10,23.552274703979492
2020-07-13,23.48038673400879
2020-07-14,23.88103485107422
2020-07-15,24.249244689941406
2020-07-16,24.187875747680664
2020-07-17,24.38951301574707
2020-07-20,24.65252113342285
2020-07-21,24.832244873046875
2020-07-22,25.018098831176758
2020-07-23,24.72265625
2020-07-24,24.542936325073242
2020-07-27,24.78402328491211
2020-07-28,24.6744384765625
2020-07-29,24.889225006103516
2020-07-30,24.301841735839844
2020-07-31,23.767066955566406
2020-08-03,24.371980667114258
2020-08-04,24.437728881835938
2020-08-05,24.608684539794922
2020-08-06,24.657779693603516
2020-08-07,24.55608367919922
2020-08-10,24.574495315551758
2020-08-11,24.740188598632812
2020-08-12,25.33195686340332
2020-08-13,25.182918548583984
2020-08-14,24.95059585571289
2020-08-17,25.22675323486328
2020-08-18,25.345104217529297
2020-08-19,25.296886444091797
2020-08-20,25.11716651916504
2020-08-21,24.79717445373535
2020-08-24,25.318805694580078
2020-08-25,25.40209197998047
2020-08-26,25.774682998657227
2020-08-27,25.410860061645508
2020-08-28,25.536224365234375
2020-08-31,25.660715103149414
2020-09-01,25.380176544189453
2020-09-02,25.98508644104004
2020-09-03,25.24867057800293
2020-09-04,25.288122177124023
2020-09-08,25.060182571411133
2020-09-09,25.783449172973633
2020-09-10,25.480995178222656
2020-09-11,25.669483184814453
2020-09-14,25.71244239807129
2020-09-15,25.353870391845703
2020-09-16,25.713315963745117
2020-09-17,25.695781707763672
2020-09-18,25.513431549072266
2020-09-21,24.371980667114258
2020-09-22,24.48945426940918
2020-09-23,24.059877395629883
2020-09-24,24.108972549438477
2020-09-25,24.065139770507812
2020-09-28,24.748958587646484
2020-09-29,24.811199188232422
2020-09-30,24.66040802001953
2020-10-01,24.599916458129883
2020-10-02,24.52978515625
2020-10-05,24.888349533081055
2020-10-06,24.78840446472168
2020-10-07,25.08209800720215
2020-10-08,25.261823654174805
2020-10-09,25.358257293701172
2020-10-12,25.57742691040039
2020-10-13,25.038265228271484
2020-10-14,25.11716651916504
2020-10-15,24.573619842529297
2020-10-16,25.011966705322266
2020-10-19,24.525400161743164
2020-10-20,24.718271255493164
2020-10-21,24.503482818603516
2020-10-22,24.441240310668945
2020-10-23,24.75772476196289
2020-10-26,23.600494384765625
2020-10-27,23.390087127685547
2020-10-28,22.2591552734375
2020-10-29,22.434497833251953
2020-10-30,22.32929229736328
2020-11-02,22.583532333374023
2020-11-03,23.404111862182617
2020-11-04,23.703941345214844
2020-11-05,24.371980667114258
2020-11-06,24.38074493408203
2020-11-09,25.292505264282227
2020-11-10,25.599349975585938
2020-11-11,25.53797721862793
2020-11-12,25.15223503112793
2020-11-13,25.523075103759766
2020-11-16,25.558141708374023
2020-11-17,25.57742691040039
2020-11-18,25.643178939819336
2020-11-19,25.555511474609375
2020-11-20,25.547622680664062
2020-11-23,25.51167869567871
2020-11-24,26.107830047607422
2020-11-25,25.99385643005371
2020-11-27,26.236696243286133
2020-11-30,26.02629280090332
2020-12-01,26.49357032775879
2020-12-02,26.47165298461914
2020-12-03,26.432199478149414
2020-12-04,26.48480224609375
2020-12-07,26.476037979125977
2020-12-08,26.432199478149414
2020-12-09,26.410282135009766
2020-12-10,26.607542037963867
2020-12-11,26.16042709350586
2020-12-14,26.423433303833008
2020-12-15,26.822328567504883
2020-12-16,27.226484298706055
2020-12-17,27.615732192993164
2020-12-18,27.418476104736328
2020-12-21,26.870546340942383
2020-12-22,26.80917739868164
2020-12-23,27.256288528442383
2020-12-24,27.080951690673828
2020-12-28,27.80860710144043
2020-12-29,27.66395378112793
2020-12-30,27.641752243041992
2020-12-31,27.346067428588867
2021-01-04,27.527206420898438
2021-01-05,27.663951873779297
2021-01-06,28.075956344604492
2021-01-07,28.24555778503418
2021-01-08,28.30681800842285
2021-01-11,27.80158233642578
2021-01-12,27.952533721923828
2021-01-13,27.861963272094727
2021-01-14,27.948091506958008
2021-01-15,27.290124893188477
2021-01-19,27.641752243041992
2021-01-20,27.730548858642578
2021-01-21,27.832660675048828
2021-01-22,27.770503997802734
2021-01-25,27.455284118652344
2021-01-26,27.727880477905273
2021-01-27,26.983783721923828
2021-01-28,27.22441864013672
2021-01-29,26.702306747436523
2021-02-01,27.135623931884766
2021-02-02,27.425092697143555
2021-02-03,27.59735679626465
2021-02-04,27.54851722717285
2021-02-05,27.872617721557617
2021-02-08,27.841541290283203
2021-02-09,27.845983505249023
2021-02-10,27.781160354614258
2021-02-11,27.894817352294922
2021-02-12,28.005809783935547
2021-02-16,28.02356719970703
2021-02-17,27.65951156616211
2021-02-18,27.588472366333008
2021-02-19,27.79270362854004
2021-02-22,27.74919319152832
2021-02-23,27.757184982299805
2021-02-24,27.98627471923828
2021-02-25,27.57959747314453
2021-02-26,27.33097267150879
2021-03-01,27.79270362854004
2021-03-02,27.837099075317383
2021-03-03,27.837099075317383
2021-03-04,27.508560180664062
2021-03-05,27.348730087280273
2021-03-08,27.92589569091797
2021-03-09,28.223356246948242
2021-03-10,28.41426658630371
2021-03-11,28.70639991760254
2021-03-12,28.61849021911621
2021-03-15,28.27663230895996
2021-03-16,28.4542236328125
2021-03-17,28.791641235351562
2021-03-18,28.76944351196289
2021-03-19,28.600736618041992
2021-03-22,28.72504234313965
2021-03-23,28.40094757080078
2021-03-24,28.334348678588867
2021-03-25,28.309490203857422
2021-03-26,28.605173110961914
2021-03-29,28.671770095825195
2021-03-30,28.82449722290039
2021-03-31,28.902633666992188
2021-04-01,29.239168167114258
2021-04-05,29.870500564575195
2021-04-06,29.648509979248047
2021-04-07,29.592567443847656
2021-04-08,29.67071533203125
2021-04-09,29.775484085083008
2021-04-12,29.758617401123047
2021-04-13,29.89712905883789
2021-04-14,29.83853530883789
2021-04-15,29.99747657775879
2021-04-16,30.464529037475586
2021-04-19,30.429901123046875
2021-04-20,29.93265151977539
2021-04-21,30.090707778930664
2021-04-22,30.06229591369629
2021-04-23,30.358861923217773
2021-04-26,30.296709060668945
2021-04-27,30.265634536743164
2021-04-28,30.386396408081055
2021-04-29,30.21235466003418
2021-04-30,29.799461364746094
2021-05-03,30.161739349365234
2021-05-04,29.346607208251953
2021-05-05,29.830541610717773
2021-05-06,30.11734390258789
2021-05-07,30.688295364379883
2021-05-10,30.426347732543945
2021-05-11,30.132442474365234
2021-05-12,29.83853530883789
2021-05-13,30.08803939819336
2021-05-14,30.682079315185547
2021-05-17,30.702499389648438
2021-05-18,30.616363525390625
2021-05-19,30.222122192382812
2021-05-20,30.774423599243164
2021-05-21,30.87388038635254
2021-05-24,31.140254974365234
2021-05-25,31.02482795715332
2021-05-26,30.81793975830078
2021-05-27,30.803726196289062
2021-05-28,30.948457717895508
2021-06-01,31.132266998291016
2021-06-02,31.14824676513672
2021-06-03,31.041698455810547
2021-06-04,31.255691528320312
2021-06-07,31.315181732177734
2021-06-08,31.24237632751465
2021-06-09,31.05146598815918
2021-06-10,31.094972610473633
2021-06-11,31.14114761352539
2021-06-14,31.153575897216797
2021-06-15,31.193538665771484
2021-06-16,30.85611915588379
2021-06-17,30.674087524414062
2021-06-18,30.00546646118164
2021-06-21,30.483182907104492
2021-06-22,30.527576446533203
2021-06-23,30.196372985839844
2021-06-24,30.394390106201172
2021-06-25,30.483182907104492
2021-06-28,30.373077392578125
2021-06-29,30.559734344482422
2021-06-30,30.271177291870117
2021-07-01,30.320772171020508
2021-07-02,30.419963836669922
2021-07-06,30.02139663696289
2021-07-07,30.320772171020508
2021-07-08,29.841047286987305
2021-07-09,30.566946029663086
2021-07-12,30.636377334594727
2021-07-13,30.370372772216797
2021-07-14,30.52727699279785
2021-07-15,30.208955764770508
2021-07-16,29.909582138061523
2021-07-19,29.216148376464844
2021-07-20,29.428054809570312
2021-07-21,29.823923110961914
2021-07-22,29.802276611328125
2021-07-23,30.122394561767578
2021-07-26,30.12689781188965
2021-07-27,29.973608016967773
2021-07-28,30.054763793945312
2021-07-29,30.352331161499023
2021-07-30,30.15034294128418
2021-08-02,30.054763793945312
2021-08-03,30.24412727355957
2021-08-04,30.320772171020508
2021-08-05,30.429882049560547
2021-08-06,30.279293060302734
2021-08-09,30.226093292236328
2021-08-10,30.217071533203125
2021-08-11,30.400121688842773
2021-08-12,30.574159622192383
2021-08-13,30.782461166381836
2021-08-16,30.7220458984375
2021-08-17,30.370372772216797
2021-08-18,30.411848068237305
2021-08-19,30.07730484008789
2021-08-20,30.234210968017578
2021-08-23,30.451526641845703
2021-08-24,30.523658752441406
2021-08-25,30.456031799316406
2021-08-26,30.319868087768555
2021-08-27,30.550716400146484
2021-08-30,30.559734344482422
2021-08-31,30.541696548461914
2021-09-01,30.613834381103516
2021-09-02,30.704004287719727
2021-09-03,30.713035583496094
2021-09-07,30.704004287719727
2021-09-08,30.180105209350586
2021-09-09,30.099851608276367
2021-09-10,30.041240692138672
2021-09-13,30.331592559814453
2021-09-14,30.29823112487793
2021-09-15,30.26666831970215
2021-09-16,30.235109329223633
2021-09-17,29.756290435791016
2021-09-20,28.950138092041016
2021-09-21,29.36493492126465
2021-09-22,29.625539779663086
2021-09-23,30.041240692138672
2021-09-24,29.730138778686523
2021-09-27,29.802276611328125
2021-09-28,29.17106056213379
2021-09-29,29.089906692504883
2021-09-30,28.83922576904297
2021-10-01,28.859966278076172
2021-10-04,28.59395408630371
2021-10-05,28.75626564025879
2021-10-06,28.432546615600586
2021-10-07,28.710277557373047
2021-10-08,28.72020149230957
2021-10-11,28.551572799682617
2021-10-12,28.555177688598633
2021-10-13,28.936613082885742
2021-10-14,29.351409912109375
2021-10-15,29.536266326904297
2021-10-18,29.288288116455078
2021-10-19,29.450603485107422
2021-10-20,29.522743225097656
2021-10-21,29.391088485717773
2021-10-22,29.602092742919922
2021-10-25,29.618324279785156
2021-10-26,29.824817657470703
2021-10-27,29.694068908691406
2021-10-28,29.883434295654297
2021-10-29,29.639968872070312
2021-11-01,29.988037109375
2021-11-02,30.14944076538086
2021-11-03,30.373071670532227
2021-11-04,30.25314712524414
2021-11-05,30.289215087890625
2021-11-08,30.313562393188477
2021-11-09,30.33069610595703
2021-11-10,29.998855590820312
2021-11-11,30.038528442382812
2021-11-12,30.062881469726562
2021-11-15,29.893354415893555
2021-11-16,29.95286750793457
2021-11-17,30.009675979614258
2021-11-18,30.115182876586914
2021-11-19,29.694068908691406
2021-11-22,29.44338607788086
2021-11-23,29.345996856689453
2021-11-24,29.062854766845703
2021-11-26,28.11603546142578
2021-11-29,28.18817710876465
2021-11-30,27.90863800048828
2021-12-01,27.98979949951172
2021-12-02,28.20711326599121
2021-12-03,27.94470977783203
2021-12-06,28.341472625732422
2021-12-07,29.032197952270508
2021-12-08,29.079992294311523
2021-12-09,28.734621047973633
2021-12-10,28.86537742614746
2021-12-13,28.740036010742188
2021-12-14,28.494762420654297
2021-12-15,28.801353454589844
2021-12-16,28.804962158203125
2021-12-17,28.350486755371094
2021-12-20,28.20440673828125
2021-12-21,28.550674438476562
2021-12-22,28.936613082885742
2021-12-23,29.144914627075195
2021-12-27,29.37305450439453
2021-12-28,29.41904067993164
2021-12-29,29.396495819091797
2021-12-30,29.273508071899414
2021-12-31,29.458446502685547
2022-01-03,29.58144187927246
2022-01-04,29.73175811767578
2022-01-05,29.708984375
2022-01-06,29.544998168945312
2022-01-07,29.57688331604004
2022-01-10,29.33545684814453
2022-01-11,29.687118530273438
2022-01-12,29.900304794311523
2022-01-13,29.727205276489258
2022-01-14,29.681655883789062
2022-01-18,29.125917434692383
2022-01-19,29.209733963012695
2022-01-20,29.080366134643555
2022-01-21,28.624847412109375
2022-01-24,28.20577049255371
2022-01-25,28.064559936523438
2022-01-26,28.20577049255371
2022-01-27,28.032669067382812
2022-01-28,28.078222274780273
2022-01-31,28.5428524017334
2022-02-01,28.807968139648438
2022-02-02,28.83438491821289
2022-02-03,28.515520095825195
2022-02-04,28.342424392700195
2022-02-07,28.351533889770508
2022-02-08,28.497303009033203
2022-02-09,28.945533752441406
2022-02-10,28.67951011657715
2022-02-11,28.078222274780273
2022-02-14,27.7502498626709
2022-02-15,28.551965713500977
2022-02-16,28.70684051513672
2022-02-17,28.12559700012207
2022-02-18,27.841354370117188
2022-02-22,27.057861328125
2022-02-23,26.7116641998291
2022-02-24,26.18326187133789
2022-02-25,27.021419525146484
2022-02-28,26.132244110107422
2022-03-01,25.208450317382812
2022-03-02,25.372438430786133
2022-03-03,24.625383377075195
2022-03-04,23.49570083618164
2022-03-07,22.502668380737305
2022-03-08,23.1932315826416
2022-03-09,24.95336151123047
2022-03-10,24.206308364868164
2022-03-11,24.142532348632812
2022-03-14,24.771154403686523
2022-03-15,24.969758987426758
2022-03-16,26.15593147277832
2022-03-17,26.11037826538086
2022-03-18,26.079404830932617
2022-03-21,25.718631744384766
2022-03-22,26.083049774169922
2022-03-23,25.568313598632812
2022-03-24,25.69767951965332
2022-03-25,25.818843841552734
2022-03-28,26.042051315307617
2022-03-29,26.830101013183594
2022-03-30,26.51123809814453
2022-03-31,25.60930824279785
2022-04-01,25.98283576965332
2022-04-04,26.025653839111328
2022-04-05,25.627527236938477
2022-04-06,25.226673126220703
2022-04-07,25.190231323242188
2022-04-08,25.199342727661133
2022-04-11,25.05357551574707
2022-04-12,24.72469139099121
2022-04-13,25.044466018676758
2022-04-14,24.889585494995117
2022-04-18,24.780261993408203
2022-04-19,25.026243209838867
2022-04-20,25.363327026367188
2022-04-21,25.25400161743164
2022-04-22,24.752933502197266
2022-04-25,24.66183090209961
2022-04-26,23.71070098876953
2022-04-27,23.60502052307129
2022-04-28,24.10609245300293
2022-04-29,23.90566635131836
2022-05-02,23.8601131439209
2022-05-03,23.987659454345703
2022-05-04,24.561614990234375
2022-05-05,23.76900863647461
2022-05-06,23.468368530273438
2022-05-09,22.94907569885254
2022-05-10,23.35904312133789
2022-05-11,23.204164505004883
2022-05-12,23.094839096069336
2022-05-13,23.677906036376953
2022-05-16,23.71434783935547
2022-05-17,24.333850860595703
2022-05-18,23.586801528930664
2022-05-19,23.946659088134766
2022-05-20,24.048696517944336
2022-05-23,24.32474136352539
2022-05-24,24.37029457092285
2022-05-25,24.18808364868164
2022-05-26,24.780261993408203
2022-05-27,25.199342727661133
2022-05-31,25.008024215698242
2022-06-01,24.889585494995117
2022-06-02,25.417991638183594
2022-06-03,25.203895568847656
2022-06-06,25.366971969604492
2022-06-07,25.375171661376953
2022-06-08,25.013486862182617
2022-06-09,24.352073669433594
2022-06-10,23.513919830322266
2022-06-13,22.779621124267578
2022-06-14,22.466222763061523
2022-06-15,23.213272094726562
2022-06-16,22.284013748168945
2022-06-17,22.34779167175293
2022-06-21,22.630212783813477
2022-06-22,22.448001861572266
2022-06-23,22.138248443603516
2022-06-24,22.520885467529297
2022-06-27,22.502668380737305
2022-06-28,22.402450561523438
2022-06-29,21.9783878326416
2022-06-30,21.679487228393555
2022-07-01,21.856958389282227
2022-07-05,20.950923919677734
2022-07-06,20.904220581054688
2022-07-07,21.184438705444336
2022-07-08,21.417953491210938
2022-07-11,20.913558959960938
2022-07-12,20.85191535949707
2022-07-13,20.894882202148438
2022-07-14,20.455869674682617
2022-07-15,20.988285064697266
2022-07-18,21.156415939331055
2022-07-19,22.03443145751953
2022-07-20,21.810256958007812
2022-07-21,21.9597110748291
2022-07-22,21.791576385498047
2022-07-25,21.894323348999023
2022-07-26,21.450641632080078
2022-07-27,21.875642776489258
2022-07-28,22.05311393737793
2022-07-29,22.398714065551758
2022-08-01,22.421131134033203
2022-08-02,22.081130981445312
2022-08-03,22.45475959777832
2022-08-04,22.63222885131836
2022-08-05,22.529483795166016
2022-08-08,22.563108444213867
2022-08-09,22.393110275268555
2022-08-10,22.884422302246094
2022-08-11,22.843324661254883
2022-08-12,23.108600616455078
2022-08-15,22.856403350830078
2022-08-16,22.931127548217773
2022-08-17,22.56964683532715
2022-08-18,22.455690383911133
2022-08-19,21.997068405151367
2022-08-22,21.315204620361328
2022-08-23,21.315204620361328
2022-08-24,21.38993263244629
2022-08-25,21.576744079589844
2022-08-26,20.801477432250977
2022-08-29,20.904220581054688
2022-08-30,20.960264205932617
2022-08-31,20.932241439819336
2022-09-01,20.698726654052734
2022-09-02,20.446531295776367
2022-09-06,20.652027130126953
2022-09-07,21.091033935546875
2022-09-08,20.94158363342285
2022-09-09,21.38993263244629
2022-09-12,22.183883666992188
2022-09-13,21.287185668945312
2022-09-14,21.147075653076172
2022-09-15,21.17509651184082
2022-09-16,20.79213523864746
2022-09-19,21.137733459472656
2022-09-20,20.50257682800293
2022-09-21,20.231698989868164
2022-09-22,20.147634506225586
2022-09-23,19.400386810302734
2022-09-26,19.120168685913086
2022-09-27,18.80259132385254
2022-09-28,19.44522476196289
2022-09-29,19.24159812927246
2022-09-30,19.036104202270508
2022-10-03,19.49379539489746
2022-10-04,20.5081787109375
2022-10-05,20.41851043701172
2022-10-06,19.820711135864258
2022-10-07,19.465770721435547
2022-10-10,19.39104461669922
2022-10-11,19.138851165771484
2022-10-12,19.176212310791016
2022-10-13,19.811372756958008
2022-10-14,19.540494918823242
2022-10-17,20.18499755859375
2022-10-18,20.521257400512695
2022-10-19,20.193401336669922
2022-10-20,20.10093116760254
2022-10-21,20.553014755249023
2022-10-24,20.74542808532715
2022-10-25,21.133066177368164
2022-10-26,21.520702362060547
2022-10-27,21.268503189086914
2022-10-28,21.557126998901367
2022-10-31,21.20311737060547
2022-11-01,21.431964874267578
2022-11-02,21.02564811706543
2022-11-03,20.7360897064209
2022-11-04,21.75421714782715
2022-11-07,22.071792602539062
2022-11-08,22.221240997314453
2022-11-09,22.258604049682617
2022-11-10,23.267385482788086
2022-11-11,24.014633178710938
2022-11-14,23.883865356445312
2022-11-15,23.92123031616211
2022-11-16,24.070676803588867
2022-11-17,24.192106246948242
2022-11-18,24.09869956970215
2022-11-21,23.87452507019043
2022-11-22,24.232267379760742
2022-11-23,24.285512924194336
2022-11-25,24.462982177734375
2022-11-28,24.00529670715332
2022-11-29,24.1080379486084
2022-11-30,24.481664657592773
2022-12-01,24.649791717529297
2022-12-02,24.817922592163086
2022-12-05,24.38825798034668
2022-12-06,24.192106246948242
2022-12-07,24.322872161865234
2022-12-08,24.378917694091797
2022-12-09,24.434961318969727
2022-12-12,24.453643798828125
2022-12-13,24.930011749267578
2022-12-14,24.920673370361328
2022-12-15,24.3041934967041
2022-12-16,23.84650421142578
2022-12-19,23.883865356445312
2022-12-20,23.9632625579834
2022-12-21,24.220129013061523
2022-12-22,23.967931747436523
2022-12-23,23.911890029907227
2022-12-27,24.070676803588867
2022-12-28,23.809141159057617
2022-12-29,24.532451629638672
2022-12-30,24.016469955444336
2023-01-03,24.222862243652344
2023-01-04,24.982759475708008
2023-01-05,24.67317008972168
2023-01-06,25.301729202270508
2023-01-09,25.667604446411133
2023-01-10,25.74265480041504
2023-01-11,26.20234489440918
2023-01-12,26.59636688232422
2023-01-13,26.530696868896484
2023-01-17,26.577604293823242
2023-01-18,26.483787536621094
2023-01-19,26.296161651611328
2023-01-20,26.568222045898438
2023-01-23,26.624507904052734
2023-01-24,26.60574722290039
2023-01-25,26.76523208618164
2023-01-26,26.76523208618164
2023-01-27,26.643272399902344
2023-01-30,26.549457550048828
2023-01-31,26.783994674682617
2023-02-01,27.14048957824707
2023-02-02,27.42193031311035
2023-02-03,26.943477630615234
2023-02-06,26.680797576904297
2023-02-07,26.84028434753418
2023-02-08,26.774614334106445
2023-02-09,26.830902099609375
2023-02-10,26.52131462097168
2023-02-13,26.859045028686523
2023-02-14,26.877811431884766
2023-02-15,26.959428787231445
2023-02-16,26.84966468811035
2023-02-17,26.86842918395996
2023-02-21,26.52131462097168
2023-02-22,26.474407196044922
2023-02-23,26.690181732177734
2023-02-24,26.033477783203125
2023-02-27,26.483787536621094
2023-02-28,26.33368682861328
2023-03-01,26.418119430541992
2023-03-02,26.427499771118164
2023-03-03,26.93878746032715
2023-03-06,26.99976921081543
2023-03-07,26.530696868896484
2023-03-08,26.755849838256836
2023-03-09,26.58698272705078
2023-03-10,26.371213912963867
2023-03-13,25.949047088623047
2023-03-14,26.42844009399414
2023-03-15,25.404922485351562
2023-03-16,25.873994827270508
2023-03-17,25.451831817626953
2023-03-20,25.986572265625
2023-03-21,26.511934280395508
2023-03-22,26.52131462097168
2023-03-23,26.502553939819336
2023-03-24,26.192964553833008
2023-03-27,26.427499771118164
2023-03-28,26.615127563476562
2023-03-29,26.924718856811523
2023-03-30,27.412548065185547
2023-03-31,27.53451156616211
2023-04-03,27.647083282470703
2023-04-04,27.7033748626709
2023-04-05,27.412548065185547
2023-04-06,27.712757110595703
2023-04-10,27.61894416809082
2023-04-11,27.74090003967285
2023-04-12,27.947294235229492
2023-04-13,28.228736877441406
2023-04-14,28.19965362548828
2023-04-17,27.975433349609375
2023-04-18,28.209972381591797
2023-04-19,28.200590133666992
2023-04-20,27.99420166015625
2023-04-21,28.275644302368164
2023-04-24,28.33193016052246
2023-04-25,27.984819412231445
2023-04-26,28.03172492980957
2023-04-27,28.31317138671875
2023-04-28,28.416364669799805
2023-05-01,28.444507598876953
2023-05-02,28.041105270385742
2023-05-03,28.088016510009766
2023-05-04,28.050485610961914
2023-05-05,28.406982421875
2023-05-08,28.350696563720703
2023-05-09,28.153684616088867
2023-05-10,28.21935272216797
2023-05-11,27.87224006652832
2023-05-12,27.844097137451172
